packerid,casingtubingid,packerdepth,packertype,createddate,updateddate,deleteddate,entl_region,entl_country,entl_state,entl_county,entl_offshorecode,region,country,stateprovince,county,field,basinname,district
995607,7811799,3380.0,,2018-12-11 06:22:02.833,2019-03-16 05:31:58.860,,NAM,US,CO,MOFFAT,,NAM,US,CO,MOFFAT,HIAWATHA WEST,GREEN RIVER,
995606,7807629,8452.0,,2018-12-11 06:22:02.833,2019-03-14 05:57:53.840,,NAM,US,CO,GARFIELD,,NAM,US,CO,GARFIELD,GRAND VALLEY,PICEANCE,
995605,7807565,8002.0,,2018-12-11 06:22:02.833,2019-01-17 06:15:12.173,,NAM,US,CO,GARFIELD,,NAM,US,CO,GARFIELD,GRAND VALLEY,PICEANCE,
995604,7807459,4954.0,,2018-12-11 06:22:02.833,2019-03-15 04:24:26.943,,NAM,US,CO,MONTEZUMA,,NAM,US,CO,MONTEZUMA,PEDRO,PARADOX,
995603,7803686,3146.0,,2018-12-11 06:22:02.833,2019-03-15 04:24:26.943,,NAM,US,CO,GARFIELD,,NAM,US,CO,GARFIELD,GRAND VALLEY,PICEANCE,
995602,7801522,3444.0,,2018-12-11 06:22:02.833,2019-04-18 04:22:31.880,,NAM,US,CO,LA PLATA,,NAM,US,CO,LA PLATA,IGNACIO BLANCO,SAN JUAN,
995601,7800070,3200.0,,2018-12-11 06:22:02.833,2018-12-11 06:22:02.833,,NAM,US,CO,LA PLATA,,NAM,US,CO,LA PLATA,IGNACIO BLANCO,SAN JUAN,
995600,7799367,7482.0,,2018-12-11 06:22:02.833,2019-04-18 04:22:31.880,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
995599,7798925,7430.0,,2018-12-11 06:22:02.833,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
995598,7798675,8338.0,,2018-12-11 06:22:02.833,2019-06-05 04:03:06.393,,NAM,US,CO,WELD,,NAM,US,CO,WELD,IMPALA,DENVER JULESBURG,
995597,7798190,1619.0,,2018-12-11 06:22:02.833,2019-03-15 04:24:26.943,,NAM,US,CO,GARFIELD,,NAM,US,CO,GARFIELD,PARACHUTE,PICEANCE,
995596,7797701,1222.0,,2018-12-11 06:22:02.833,2019-01-17 06:15:12.173,,NAM,US,CO,JACKSON,,NAM,US,CO,JACKSON,MCCALLUM,NORTH PARK,
995595,7797182,5135.0,,2018-12-11 06:22:02.833,2019-05-02 04:36:03.550,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,DOUGLAS CREEK,PICEANCE,
995587,7888873,4620.0,,2018-12-11 06:22:02.833,2018-12-11 06:22:02.833,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
995586,7782288,3093.0,,2018-12-11 06:22:02.833,2018-12-11 06:22:02.833,,NAM,US,CO,BACA,,NAM,US,CO,BACA,WALSH,ANADARKO BASIN,
995585,7776731,7178.0,,2018-12-11 06:22:02.833,2019-01-17 06:15:12.173,,NAM,US,CO,ADAMS,,NAM,US,CO,ADAMS,TOTEM,DENVER JULESBURG,
995582,7920012,7617.0,,2018-12-11 06:22:02.833,2019-01-17 06:15:12.173,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
995581,7916239,7344.0,,2018-12-11 06:22:02.833,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
995580,7911552,7187.0,,2018-12-11 06:22:02.833,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
995579,7900935,7040.0,,2018-12-11 06:22:02.833,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
995578,7875823,4685.0,,2018-12-11 06:22:02.833,2019-06-05 04:03:06.393,,NAM,US,CO,WASHINGTON,,NAM,US,CO,WASHINGTON,PACK,DENVER JULESBURG,
995577,7857953,4780.0,,2018-12-11 06:22:02.833,2019-01-17 06:15:12.173,,NAM,US,CO,MOFFAT,,NAM,US,CO,MOFFAT,HIAWATHA WEST,GREEN RIVER,
995576,7856772,4320.0,,2018-12-11 06:22:02.833,2019-04-18 04:22:31.880,,NAM,US,CO,MOFFAT,,NAM,US,CO,MOFFAT,HIAWATHA WEST,GREEN RIVER,
995575,7838104,7161.0,,2018-12-11 06:22:02.833,2019-04-18 04:22:31.880,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
995574,7826850,7800.0,,2018-12-11 06:22:02.833,2019-03-16 05:31:58.860,,NAM,US,CO,LA PLATA,,NAM,US,CO,LA PLATA,IGNACIO BLANCO,SAN JUAN,
995573,7825467,6090.0,,2018-12-11 06:22:02.833,2019-01-17 06:15:12.173,,NAM,US,CO,LA PLATA,,NAM,US,CO,LA PLATA,IGNACIO BLANCO,SAN JUAN,
995572,7823769,5740.0,,2018-12-11 06:22:02.833,2019-06-05 04:03:06.393,,NAM,US,CO,LA PLATA,,NAM,US,CO,LA PLATA,IGNACIO BLANCO,SAN JUAN,
995571,7821257,5790.0,,2018-12-11 06:22:02.833,2019-04-18 04:22:31.880,,NAM,US,CO,LA PLATA,,NAM,US,CO,LA PLATA,IGNACIO BLANCO,SAN JUAN,
995570,7821095,7260.0,,2018-12-11 06:22:02.833,2019-04-18 04:22:31.880,,NAM,US,CO,LA PLATA,,NAM,US,CO,LA PLATA,IGNACIO BLANCO,SAN JUAN,
995569,7813128,1715.0,,2018-12-11 06:22:02.833,2019-01-17 06:15:12.173,,NAM,US,CO,JACKSON,,NAM,US,CO,JACKSON,DELANEY BUTTE,NORTH PARK,
995568,7812944,4482.0,,2018-12-11 06:22:02.833,2019-03-15 04:24:26.943,,NAM,US,CO,PROWERS,,NAM,US,CO,PROWERS,BETA,ANADARKO BASIN,
995567,7812891,4953.0,,2018-12-11 06:22:02.833,2019-01-17 06:15:12.173,,NAM,US,CO,PROWERS,,NAM,US,CO,PROWERS,SIGNAL HILL,ANADARKO BASIN,
995566,7812778,3817.0,,2018-12-11 06:22:02.833,2019-03-15 04:24:26.943,,NAM,US,CO,GARFIELD,,NAM,US,CO,GARFIELD,MAMM CREEK,PICEANCE,
995565,7812760,5035.0,,2018-12-11 06:22:02.833,2019-04-18 04:22:31.880,,NAM,US,CO,MORGAN,,NAM,US,CO,MORGAN,ZORICHAK,DENVER JULESBURG,
995564,7812461,2485.0,,2018-12-11 06:22:02.833,2019-05-02 04:36:03.550,,NAM,US,CO,GARFIELD,,NAM,US,CO,GARFIELD,GRAND VALLEY,PICEANCE,
995563,7812301,1220.0,,2018-12-11 06:22:02.833,2018-12-11 06:22:02.833,,NAM,US,CO,MONTEZUMA,,NAM,US,CO,MONTEZUMA,MENEFEE MOUNTAIN,PARADOX,
995562,7811913,3976.0,,2018-12-11 06:22:02.833,2019-03-14 05:57:53.840,,NAM,US,CO,MOFFAT,,NAM,US,CO,MOFFAT,WEST SIDE CANAL,GREEN RIVER,
995561,7811844,5890.0,,2018-12-11 06:22:02.833,2019-01-17 06:15:12.173,,NAM,US,CO,MONTEZUMA,,NAM,US,CO,MONTEZUMA,MARBLE WASH,PARADOX,
995560,7772997,8500.0,,2018-12-11 06:22:02.833,2018-12-11 06:22:02.833,,NAM,US,CO,ARAPAHOE,,NAM,US,CO,ARAPAHOE,LOWRY,DENVER JULESBURG,
995559,7772346,4938.0,,2018-12-11 06:22:02.833,2019-03-15 04:24:26.943,,NAM,US,CO,ADAMS,,NAM,US,CO,ADAMS,SPINDLE,DENVER JULESBURG,
995387,7771098,7714.0,,2018-12-11 06:22:02.833,2018-12-15 07:23:55.117,,NAM,US,CO,ADAMS,,NAM,US,CO,ADAMS,GAMBREL,DENVER JULESBURG,
995386,7771086,4919.0,,2018-12-11 06:22:02.833,2019-05-02 04:36:03.550,,NAM,US,CO,ADAMS,,NAM,US,CO,ADAMS,SPINDLE,DENVER JULESBURG,
995385,7771071,5130.0,,2018-12-11 06:22:02.833,2019-05-02 04:36:03.550,,NAM,US,CO,ADAMS,,NAM,US,CO,ADAMS,SPINDLE,DENVER JULESBURG,
995384,7770974,5082.0,,2018-12-11 06:22:02.833,2019-05-02 04:36:03.550,,NAM,US,CO,ADAMS,,NAM,US,CO,ADAMS,SPINDLE,DENVER JULESBURG,
995383,7770862,7478.0,,2018-12-11 06:22:02.833,2019-03-15 04:24:26.943,,NAM,US,CO,ADAMS,,NAM,US,CO,ADAMS,FENCE POST,DENVER JULESBURG,
995382,7770743,7149.0,,2018-12-11 06:22:02.833,2019-01-17 06:15:12.173,,NAM,US,CO,ADAMS,,NAM,US,CO,ADAMS,TOTEM,DENVER JULESBURG,
995381,7770389,7268.0,,2018-12-11 06:22:02.833,2019-05-02 04:36:03.550,,NAM,US,CO,ADAMS,,NAM,US,CO,ADAMS,TOTEM,DENVER JULESBURG,
995380,7770303,7925.0,,2018-12-11 06:22:02.833,2019-01-17 06:15:12.173,,NAM,US,CO,ADAMS,,NAM,US,CO,ADAMS,WATTENBERG,DENVER JULESBURG,
995379,7770081,8400.0,,2018-12-11 06:22:02.833,2018-12-11 06:22:02.833,,NAM,US,CO,ADAMS,,NAM,US,CO,ADAMS,WATTENBERG,DENVER JULESBURG,
995378,7769959,6178.0,,2018-12-11 06:22:02.833,2019-05-02 04:36:03.550,,NAM,US,CO,ADAMS,,NAM,US,CO,ADAMS,DEER TRAIL,DENVER JULESBURG,
995377,7769946,6109.0,,2018-12-11 06:22:02.833,2019-03-15 04:24:26.943,,NAM,US,CO,ADAMS,,NAM,US,CO,ADAMS,KNOX,DENVER JULESBURG,
995376,7820103,4673.0,,2018-12-11 06:22:02.833,2018-12-11 06:22:02.833,,NAM,US,CO,KIOWA,,NAM,US,CO,KIOWA,MCCLAVE,LAS ANIMAS ARCH,
995375,7819955,4684.0,,2018-12-11 06:22:02.833,2019-01-17 06:15:12.173,,NAM,US,CO,KIOWA,,NAM,US,CO,KIOWA,WILD SAGE BRUSH,LAS ANIMAS ARCH,
995374,7819879,5574.0,,2018-12-11 06:22:02.833,2019-01-17 06:15:12.173,,NAM,US,CO,KIOWA,,NAM,US,CO,KIOWA,JACE,LAS ANIMAS ARCH,
995373,7819778,5079.0,,2018-12-11 06:22:02.833,2019-01-17 06:15:12.173,,NAM,US,CO,KIOWA,,NAM,US,CO,KIOWA,SALT LAKE,LAS ANIMAS ARCH,
995372,7819770,4729.0,,2018-12-11 06:22:02.833,2019-04-18 04:22:31.880,,NAM,US,CO,KIOWA,,NAM,US,CO,KIOWA,NEENOSHE,LAS ANIMAS ARCH,
995371,7819610,5328.0,,2018-12-11 06:22:02.833,2019-04-18 04:22:31.880,,NAM,US,CO,KIT CARSON,,NAM,US,CO,KIT CARSON,LOOKOUT,LAS ANIMAS ARCH,
995370,7819477,4680.0,,2018-12-11 06:22:02.833,2019-04-18 04:22:31.880,,NAM,US,CO,KIOWA,,NAM,US,CO,KIOWA,MCCLAVE,LAS ANIMAS ARCH,
995369,7819290,4615.0,,2018-12-11 06:22:02.833,2018-12-11 06:22:02.833,,NAM,US,CO,KIOWA,,NAM,US,CO,KIOWA,MCCLAVE,LAS ANIMAS ARCH,
995368,7819189,3771.0,,2018-12-11 06:22:02.833,2019-03-14 05:57:53.840,,NAM,US,CO,KIOWA,,NAM,US,CO,KIOWA,BLACK KETTLE,LAS ANIMAS ARCH,
995367,7819187,4741.0,,2018-12-11 06:22:02.833,2019-01-17 06:15:12.173,,NAM,US,CO,KIOWA,,NAM,US,CO,KIOWA,MCCLAVE,LAS ANIMAS ARCH,
995366,7819017,1009.0,,2018-12-11 06:22:02.833,2019-03-14 05:57:53.840,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,LOWER HORSE DRAW,PICEANCE,
995365,7816479,4000.0,,2018-12-11 06:22:02.833,2019-05-02 04:36:03.550,,NAM,US,CO,YUMA,,NAM,US,CO,YUMA,WILDCAT,DENVER JULESBURG,
995364,7814485,3457.0,,2018-12-11 06:22:02.833,2018-12-11 06:22:02.833,,NAM,US,CO,LA PLATA,,NAM,US,CO,LA PLATA,IGNACIO BLANCO,SAN JUAN,
995363,7813869,1400.0,,2018-12-11 06:22:02.833,2019-01-17 06:15:12.173,,NAM,US,CO,JACKSON,,NAM,US,CO,JACKSON,MCCALLUM,NORTH PARK,
995362,7813796,2360.0,,2018-12-11 06:22:02.833,2019-03-15 04:24:26.943,,NAM,US,CO,JACKSON,,NAM,US,CO,JACKSON,WILDCAT,NORTH PARK,
995361,7813794,2485.0,,2018-12-11 06:22:02.833,2019-01-17 06:15:12.173,,NAM,US,CO,JACKSON,,NAM,US,CO,JACKSON,LONE PINE,NORTH PARK,
995360,7813519,5281.0,,2018-12-11 06:22:02.833,2019-01-17 06:15:12.173,,NAM,US,CO,KIT CARSON,,NAM,US,CO,KIT CARSON,LOOKOUT,LAS ANIMAS ARCH,
995359,7813013,4485.0,,2018-12-11 06:22:02.833,2019-01-17 06:15:12.173,,NAM,US,CO,PROWERS,,NAM,US,CO,PROWERS,BETA,ANADARKO BASIN,
995358,7812929,4622.0,,2018-12-11 06:22:02.833,2019-01-17 06:15:12.173,,NAM,US,CO,PROWERS,,NAM,US,CO,PROWERS,CLYDE,ANADARKO BASIN,
995357,7812710,4511.0,,2018-12-11 06:22:02.833,2019-04-18 04:22:31.880,,NAM,US,CO,PROWERS,,NAM,US,CO,PROWERS,BETA,ANADARKO BASIN,
995356,7812321,1040.0,,2018-12-11 06:22:02.833,2019-01-17 06:15:12.173,,NAM,US,CO,MONTEZUMA,,NAM,US,CO,MONTEZUMA,SIERRA,PARADOX,
995355,7812305,1285.0,,2018-12-11 06:22:02.833,2018-12-11 06:22:02.833,,NAM,US,CO,MONTEZUMA,,NAM,US,CO,MONTEZUMA,SIERRA,PARADOX,
995354,7807725,4983.0,,2018-12-11 06:22:02.833,2019-04-18 04:22:31.880,,NAM,US,CO,LARIMER,,NAM,US,CO,LARIMER,BERTHOUD,DENVER JULESBURG,
995353,7803073,4740.0,,2018-12-11 06:22:02.833,2019-04-18 04:22:31.880,,NAM,US,CO,LARIMER,,NAM,US,CO,LARIMER,FORT COLLINS,DENVER JULESBURG,
995352,7802950,5043.0,,2018-12-11 06:22:02.833,2019-02-28 07:25:20.333,,NAM,US,CO,LARIMER,,NAM,US,CO,LARIMER,FORT COLLINS,DENVER JULESBURG,
995351,7802647,4986.0,,2018-12-11 06:22:02.833,2019-01-17 06:15:12.173,,NAM,US,CO,LARIMER,,NAM,US,CO,LARIMER,FORT COLLINS,DENVER JULESBURG,
995350,7801874,7995.0,,2018-12-11 06:22:02.833,2019-05-02 04:36:03.550,,NAM,US,CO,GARFIELD,,NAM,US,CO,GARFIELD,MAMM CREEK,PICEANCE,
995349,7800190,7360.0,,2018-12-11 06:22:02.833,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
995348,7800180,4107.0,,2018-12-11 06:22:02.833,2019-01-17 06:15:12.173,,NAM,US,CO,LA PLATA,,NAM,US,CO,LA PLATA,IGNACIO BLANCO,SAN JUAN,
995347,7799833,6400.0,,2018-12-11 06:22:02.833,2019-04-18 04:22:31.880,,NAM,US,CO,WELD,,NAM,US,CO,WELD,LILLI,DENVER JULESBURG,
995346,7799380,3754.0,,2018-12-11 06:22:02.833,2019-03-16 05:31:58.860,,NAM,US,CO,GARFIELD,,NAM,US,CO,GARFIELD,GARMESA,PICEANCE,
995345,7798907,7186.0,,2018-12-11 06:22:02.833,2019-01-17 06:15:12.173,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
995344,7798901,6960.0,,2018-12-11 06:22:02.833,2019-01-17 06:15:12.173,,NAM,US,CO,WELD,,NAM,US,CO,WELD,ROGGEN,DENVER JULESBURG,
995343,7798699,6751.0,,2018-12-11 06:22:02.833,2019-04-18 04:22:31.880,,NAM,US,CO,WELD,,NAM,US,CO,WELD,MONAHAN LAKES,DENVER JULESBURG,
995342,7798259,2049.0,,2018-12-11 06:22:02.833,2019-06-05 04:03:06.393,,NAM,US,CO,GARFIELD,,NAM,US,CO,GARFIELD,LOGAN WASH,PICEANCE,
995340,7826573,5580.0,,2018-12-11 06:22:02.833,2018-12-11 06:22:02.833,,NAM,US,CO,LA PLATA,,NAM,US,CO,LA PLATA,IGNACIO BLANCO,SAN JUAN,
995339,7825528,6090.0,,2018-12-11 06:22:02.833,2019-01-17 06:15:12.173,,NAM,US,CO,LA PLATA,,NAM,US,CO,LA PLATA,IGNACIO BLANCO,SAN JUAN,
995338,7799893,8245.0,,2018-12-11 06:22:02.833,2019-03-16 05:31:58.860,,NAM,US,CO,LA PLATA,,NAM,US,CO,LA PLATA,IGNACIO BLANCO,SAN JUAN,
995337,7778403,3282.0,,2018-12-11 06:22:02.833,2018-12-11 06:22:02.833,,NAM,US,CO,BACA,,NAM,US,CO,BACA,WALSH,ANADARKO BASIN,
994878,7562762,4562.0,,2018-12-07 03:53:04.090,2019-01-17 06:15:12.173,,NAM,US,CO,LOGAN,,NAM,US,CO,LOGAN,DUNE RIDGE,DENVER JULESBURG,
994877,7562760,4493.0,,2018-12-07 03:53:04.090,2019-04-18 04:22:31.880,,NAM,US,CO,LOGAN,,NAM,US,CO,LOGAN,DUNE RIDGE,DENVER JULESBURG,
994876,7562752,6475.0,,2018-12-07 03:53:04.090,2019-06-05 04:03:06.393,,NAM,US,CO,WELD,,NAM,US,CO,WELD,DJ HORIZONTAL NIOBRARA,DENVER JULESBURG,
994769,7562469,6375.0,,2018-12-06 06:40:05.230,2019-06-05 04:03:06.393,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
994216,7558023,5669.0,,2018-11-29 05:24:50.000,2019-06-05 04:03:06.393,,NAM,US,CO,WELD,,NAM,US,CO,WELD,DJ HORIZONTAL NIOBRARA,DENVER JULESBURG,
994215,6372397,0.0,,2018-11-29 05:24:50.000,2019-04-18 04:22:31.880,,NAM,US,CO,GARFIELD,,NAM,US,CO,GARFIELD,MAMM CREEK,PICEANCE,
994214,7558015,6053.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,DJ HORIZONTAL NIOBRARA,DENVER JULESBURG,
994213,7558012,7318.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,LINCOLN,,NAM,US,CO,LINCOLN,GREAT PLAINS,DENVER JULESBURG,
994212,7557999,6369.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,DJ HORIZONTAL NIOBRARA,DENVER JULESBURG,
994211,7557992,5775.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,DJ HORIZONTAL NIOBRARA,DENVER JULESBURG,
994210,7557982,5724.0,,2018-11-29 05:24:50.000,2019-06-05 04:03:06.393,,NAM,US,CO,WELD,,NAM,US,CO,WELD,DJ HORIZONTAL NIOBRARA,DENVER JULESBURG,
994209,6374249,0.0,,2018-11-29 05:24:50.000,2019-04-18 04:22:31.880,,NAM,US,CO,LAS ANIMAS,,NAM,US,CO,LAS ANIMAS,PURGATOIRE RIVER,RATON,
994208,7557958,6315.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
994207,7557953,9668.0,,2018-11-29 05:24:50.000,2019-06-05 04:03:06.393,,NAM,US,CO,GARFIELD,,NAM,US,CO,GARFIELD,GRAND VALLEY,PICEANCE,
994206,7557948,5830.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,DJ HORIZONTAL NIOBRARA,DENVER JULESBURG,
994205,7557938,5940.0,,2018-11-29 05:24:50.000,2019-04-18 04:22:31.880,,NAM,US,CO,WELD,,NAM,US,CO,WELD,DJ HORIZONTAL NIOBRARA,DENVER JULESBURG,
994204,6372384,0.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,GARFIELD,,NAM,US,CO,GARFIELD,PARACHUTE,PICEANCE,
994203,7557934,5766.0,,2018-11-29 05:24:50.000,2019-06-09 05:51:26.447,,NAM,US,CO,MONTEZUMA,,NAM,US,CO,MONTEZUMA,MCCLEAN,PARADOX,
994202,7557933,7786.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
994201,6372407,0.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,GARFIELD,,NAM,US,CO,GARFIELD,PARACHUTE,PICEANCE,
994200,6370484,0.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,GARFIELD,,NAM,US,CO,GARFIELD,MAMM CREEK,PICEANCE,
994199,7557918,5596.0,,2018-11-29 05:24:50.000,2019-04-18 04:22:31.880,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,RANGELY,PICEANCE,
994198,7557908,5986.0,,2018-11-29 05:24:50.000,2019-04-18 04:22:31.880,,NAM,US,CO,WELD,,NAM,US,CO,WELD,DJ HORIZONTAL NBRR-FH-CODL-CL,DENVER JULESBURG,
994197,7557903,5854.0,,2018-11-29 05:24:50.000,2019-04-18 04:22:31.880,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,RANGELY,PICEANCE,
994196,6370504,0.0,,2018-11-29 05:24:50.000,2019-04-18 04:22:31.880,,NAM,US,CO,GARFIELD,,NAM,US,CO,GARFIELD,GRAND VALLEY,PICEANCE,
994195,7557884,5751.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,DJ HORIZONTAL NIOBRARA,DENVER JULESBURG,
994194,7557867,5648.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,DJ HORIZONTAL NIOBRARA,DENVER JULESBURG,
994193,7557864,6461.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
994192,6372425,0.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,GARFIELD,,NAM,US,CO,GARFIELD,PARACHUTE,PICEANCE,
994191,6372371,0.0,,2018-11-29 05:24:50.000,2019-04-18 04:22:31.880,,NAM,US,CO,GARFIELD,,NAM,US,CO,GARFIELD,MAMM CREEK,PICEANCE,
994190,6374382,0.0,,2018-11-29 05:24:50.000,2019-04-18 04:22:31.880,,NAM,US,CO,LAS ANIMAS,,NAM,US,CO,LAS ANIMAS,PURGATOIRE RIVER,RATON,
994189,6372408,0.0,,2018-11-29 05:24:50.000,2019-04-18 04:22:31.880,,NAM,US,CO,GARFIELD,,NAM,US,CO,GARFIELD,PARACHUTE,PICEANCE,
994188,6374302,0.0,,2018-11-29 05:24:50.000,2019-04-18 04:22:31.880,,NAM,US,CO,LAS ANIMAS,,NAM,US,CO,LAS ANIMAS,PURGATOIRE RIVER,RATON,
994187,7557811,6025.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,RANGELY,PICEANCE,
994186,6372429,0.0,,2018-11-29 05:24:50.000,2019-06-05 04:03:06.393,,NAM,US,CO,GARFIELD,,NAM,US,CO,GARFIELD,PARACHUTE,PICEANCE,
994185,7557796,5022.0,,2018-11-29 05:24:50.000,2019-04-18 04:22:31.880,,NAM,US,CO,LOGAN,,NAM,US,CO,LOGAN,PEETZ WEST,DENVER JULESBURG,
994184,6372430,0.0,,2018-11-29 05:24:50.000,2019-04-18 04:22:31.880,,NAM,US,CO,GARFIELD,,NAM,US,CO,GARFIELD,MAMM CREEK,PICEANCE,
994183,7557774,5823.0,,2018-11-29 05:24:50.000,2019-04-18 04:22:31.880,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,RANGELY,PICEANCE,
994182,7557763,6292.0,,2018-11-29 05:24:50.000,2019-04-18 04:22:31.880,,NAM,US,CO,JACKSON,,NAM,US,CO,JACKSON,NORTH PARK HORIZONTAL NIOBRARA,NORTH PARK,
994181,6372360,0.0,,2018-11-29 05:24:50.000,2019-05-16 06:32:23.543,,NAM,US,CO,GARFIELD,,NAM,US,CO,GARFIELD,MAMM CREEK,PICEANCE,
994180,7557755,5785.0,,2018-11-29 05:24:50.000,2019-06-05 04:03:06.393,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,RANGELY,PICEANCE,
994179,7557749,5696.0,,2018-11-29 05:24:50.000,2019-04-18 04:22:31.880,,NAM,US,CO,GARFIELD,,NAM,US,CO,GARFIELD,WILDCAT,PICEANCE,
994178,7557741,5533.0,,2018-11-29 05:24:50.000,2019-01-17 06:15:12.173,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,RANGELY,PICEANCE,
994177,7557739,5494.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,DJ HORIZONTAL NIOBRARA,DENVER JULESBURG,
994176,7557737,5245.0,,2018-11-29 05:24:50.000,2019-03-16 05:31:58.860,,NAM,US,CO,LOGAN,,NAM,US,CO,LOGAN,SCARP,DENVER JULESBURG,
994175,7557736,5557.0,,2018-11-29 05:24:50.000,2019-03-16 05:31:58.860,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,RANGELY,PICEANCE,
994174,7557723,3076.0,,2018-11-29 05:24:50.000,2019-04-18 04:22:31.880,,NAM,US,CO,HUERFANO,,NAM,US,CO,HUERFANO,SHEEP MOUNTAIN,RATON,
994173,6372259,0.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,GARFIELD,,NAM,US,CO,GARFIELD,GRAND VALLEY,PICEANCE,
994172,7557711,7513.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,ARAPAHOE,,NAM,US,CO,ARAPAHOE,DJ HORIZONTAL NIOBRARA,DENVER JULESBURG,
994171,7557708,5629.0,,2018-11-29 05:24:50.000,2019-03-15 04:24:26.943,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,RANGELY,PICEANCE,
994170,7557693,5726.0,,2018-11-29 05:24:50.000,2019-04-18 04:22:31.880,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,RANGELY,PICEANCE,
994169,7557691,7198.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
994168,7557670,5988.0,,2018-11-29 05:24:50.000,2019-06-05 04:03:06.393,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,RANGELY,PICEANCE,
994167,7557663,9274.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,ELBERT,,NAM,US,CO,ELBERT,WILDCAT,DENVER JULESBURG,
994166,7557662,9011.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,ELBERT,,NAM,US,CO,ELBERT,WILDCAT,DENVER JULESBURG,
